Gene	Organism	Experiment Accession	Comparison	log2foldchange	pValue	tStatistics
ENSG00000137077	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.6	0.00252012945928308	-10.1597738583636
ENSG00000271503	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	3.6	0.00000154830068758089	65.0151052732809
ENSG00000141574	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	3.6	0.00000321484879557459	52.2334521604079
ENSG00000271503	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	3.6	3.03622541236246e-7	81.2091031212659
ENSG00000132274	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	3.6	0.00000148151786823857	66.5289544759346
ENSG00000108700	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	3.6	0.0115221338688078	7.41816999860048
ENSG00000135218	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.6	0.00702189121379753	-5.25820422895534
ENSG00000099860	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.6	0.000882797868890641	14.7782163774717
ENSG00000106462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.6	0.000527768396840256	10.0162152539393
ENSG00000106462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.6	0.000809557960657749	9.47193789586689
ENSG00000106462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.6	0.00167431867496807	11.1076208675874
ENSG00000099860	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.6	0.000361676234505674	12.1130953423003
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.6	0.0188827579794345	4.57091908566682
ENSG00000074696	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.6	0.000446268176307456	-11.288964831137
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.6	0.00800939878211779	5.19344611030878
ENSG00000154127	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.6	0.00108944413264826	-13.5743115150178
ENSG00000113648	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.6	0.0123508438605496	-5.30410172813253
ENSG00000136643	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.6	0.0015405435710751	7.54641342123412
ENSG00000136244	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '48 hour' vs 'mock' at '48 hour'	3.6	0.0000298301838336065	41.054592282121
ENSG00000004799	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.6	0.0217779375080895	-3.69590800446449
ENSG00000197329	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.6	0.00539253806353039	6.29734104507902
ENSG00000136643	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.6	0.00159265534588305	7.86245149237709
ENSG00000138735	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3.6	0.00368999915877089	5.45450209065805
ENSG00000115415	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.6	0.00000198989750781499	18.8006653598416
ENSG00000118503	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.6	0.00148057227523872	6.45787068634329
ENSG00000132274	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.6	0.00000766036676632242	15.3749019460216
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.6	0.000577123109980306	7.699773630851
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.6	0.00000249180685726885	18.1627287475093
ENSG00000124216	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	3.6	0.00000209398789079993	28.7098918149323
ENSG00000115415	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.6	2.43765934964377e-7	27.7202206103074
ENSG00000172724	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.5	0.0302225159748083	-4.57007808678114
ENSG00000100526	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	3.5	0.000895543693762003	7.10806165618624
ENSG00000100526	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	3.5	0.0036991865189818	9.01994648753567
ENSG00000271503	homo sapiens	E-GEOD-17400	'Dhori virus' vs 'none' at '48 hour'	3.5	4.04509371634503e-9	32.0279942665064
ENSG00000152642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.5	0.0116129251654495	-5.42033387512422
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.5	0.00190988217385546	-10.3677208187432
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.5	0.00045784875301019	12.2372858243826
ENSG00000100034	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.5	0.00182827440643284	-7.54268938705503
ENSG00000154127	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-3.5	0.000188813261691417	-14.3423574528014
ENSG00000110395	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.5	0.000874449270602403	-8.72462917331588
ENSG00000120162	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.5	0.00164754091815878	-7.41227959383212
ENSG00000122691	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.5	0.00943157903157919	4.82742192341959
ENSG00000137275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.5	0.000710284922899614	9.81764859850129
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.5	0.00948568508362045	5.82231129259646
ENSG00000074696	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.5	0.000655121905482303	-10.0664951776205
ENSG00000074696	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.5	0.0139336663807664	-5.08812326716701
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.5	0.00344841444164742	6.52601291186727
ENSG00000170345	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.5	0.0102584356962032	-5.65725912316863
ENSG00000173334	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.5	0.00370134737695281	-6.25624431341665
ENSG00000141655	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.5	0.00507012769648795	-7.23456083700196
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.5	0.000188854852238735	14.758878533845
ENSG00000118507	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.5	0.000105165471642036	16.6276609609268
ENSG00000153721	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.5	0.00151285597446355	11.6328196401154
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.5	0.000642131543812397	-9.5151827003604
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.5	0.000581091979510298	-10.4644607171355
ENSG00000173334	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.5	0.0055141179509101	-7.03652984277783
ENSG00000181634	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.5	0.00291717509493074	6.67064405996353
ENSG00000271503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.5	0.0059046958452106	6.12544952322378
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	3.5	1.12167195880838e-7	96.5983849161918
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	3.5	0.000366538801291296	15.6146041854351
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '30 hour' vs 'mock' at '30 hour'	3.5	0.00000336109958856745	57.3891208626448
ENSG00000118503	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	3.5	6.99532396830371e-7	21.0795151071673
ENSG00000107968	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.5	0.00000598027509626214	15.4856344868496
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.5	3.45289539177654e-7	25.2542459876841
ENSG00000172936	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.5	4.57719022372255e-7	24.5618044242437
ENSG00000106819	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.4	0.00634451443153724	-7.53547209402464
ENSG00000120833	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.4	0.0499075653907484	-3.80226236003658
ENSG00000131747	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	3.4	0.00689865434725079	7.37404617763009
ENSG00000066468	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-3.4	0.0477195452873992	-3.11003371780872
ENSG00000108691	homo sapiens	E-GEOD-17156	'time of peak symptoms; symptomatic; influenza A virus' vs 'baseline; symptomatic; influenza A virus'	3.4	0.0000379509957728031	9.86302446858746
ENSG00000125538	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	3.4	0.0000123449290526554	42.4973157113532
ENSG00000125538	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	3.4	4.30171641818398e-7	45.2368314268703
ENSG00000132274	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	3.4	0.0000020778588540644	84.1937162497453
ENSG00000132274	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	3.4	8.82056409937385e-8	67.3108491900346
ENSG00000115415	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	3.4	5.52703132958232e-8	34.6083039548703
ENSG00000169245	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'H5N1 influenza virus infected'	-3.4	0.00000276746889198118	-18.8823117331519
ENSG00000164086	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.4	0.00692061059477642	-6.50458574724873
ENSG00000152804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.4	0.0015914969774156	-7.47806006796765
ENSG00000100034	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.4	0.00119307733205266	-8.06487337749907
ENSG00000107968	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.4	0.000898540274927369	9.51081741120973
ENSG00000141655	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.4	0.00150215097290137	-7.98470793042908
ENSG00000149269	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.4	0.00481366575504874	-5.58682351457277
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.4	0.00249408199942455	8.10931346665699
ENSG00000144136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.4	0.00762730679661563	-4.93613277992179
ENSG00000149269	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.4	0.00516875581382698	-5.70473922129107
ENSG00000149269	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.4	0.00870066130312365	-6.00196451403592
ENSG00000154127	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.4	0.000125755624211421	-15.898258454453
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.4	0.0027845366615829	8.91610954707591
ENSG00000107968	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.4	0.00100468734048348	8.95636365183863
ENSG00000099860	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.4	0.000269820276441569	12.2482191109255
ENSG00000099860	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.4	0.000219282778515958	14.2520995171147
ENSG00000074696	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.4	0.00817169331080897	-6.14275945166502
ENSG00000074696	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.4	0.00108680421075569	-8.25154159750232
ENSG00000074696	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.4	0.000774903787066588	-9.00832660758002
ENSG00000118503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.4	0.00273439032213083	6.97463271572293
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.4	0.000321568312117137	12.5131586313831
ENSG00000136643	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.4	0.00420271007532322	7.72809536310202
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '48 hour' vs 'mock' at '48 hour'	3.4	0.00000859291148204873	85.8942625481039
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.4	0.0000499726466727831	19.9994105469356
ENSG00000004799	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	-3.4	0.0299834111358116	-3.53268456802348
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.4	0.00187299878252169	8.81762892198867
ENSG00000121858	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	3.4	0.0000447957348852848	16.1596107785677
ENSG00000271503	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	3.4	5.64006023788515e-7	61.3045093027704
ENSG00000102760	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'PR8 influenza virus infected'	-3.4	0.000278016639237651	-12.0025160936557
ENSG00000137275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.4	0.000774903787066588	9.00673763995251
ENSG00000118503	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.4	0.00168649736677801	6.31272726912066
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.4	5.84117866764356e-7	23.1072538850562
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.4	0.00000221559223876945	18.5430458876731
ENSG00000136244	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	3.4	0.00000285189627758018	26.9904580877614
ENSG00000163874	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	3.4	0.000007918436198877	22.0978082190038
ENSG00000116741	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	3.4	0.0000068115558957955	22.8811639684601
ENSG00000048052	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3.4	0.0000108180472401015	27.4670303025308
ENSG00000011465	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3.4	0.00270790831329462	5.88600836971589
ENSG00000138646	homo sapiens	E-GEOD-17156	'time of peak symptoms; symptomatic; influenza A virus' vs 'baseline; symptomatic; influenza A virus'	3.3	0.000014070138231269	11.3571478109657
ENSG00000137801	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.3	0.02714494951099	-4.74033930128404
ENSG00000137801	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-3.3	0.000469591218138681	-7.89683988423769
ENSG00000271503	homo sapiens	E-GEOD-17400	'Dhori virus' vs 'none' at '48 hour'	3.3	3.13732466274169e-9	34.3538053200782
ENSG00000169245	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	3.3	0.0000175176845620351	36.9601551889158
ENSG00000138646	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	3.3	0.00000154830068758089	65.2646493339557
ENSG00000271503	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	3.3	9.2187033393914e-8	66.1347694881586
ENSG00000121858	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	3.3	0.0000128287525583493	35.9912755528783
ENSG00000121858	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	3.3	8.72953759247989e-8	32.5378938771201
ENSG00000152642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.3	0.00655518202415468	-5.35547143498289
ENSG00000100034	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.3	0.00470738523373927	-7.43631141252162
ENSG00000106069	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.3	0.00564361746620274	-6.9713099977335
ENSG00000106462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.3	0.00108282688074857	8.86876262180653
ENSG00000137275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.3	0.000701210880152265	9.99576300226666
ENSG00000137275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.3	0.0026613803691961	9.0683043407887
ENSG00000170345	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	-3.3	0.00071712675302258	-12.1304798736993
ENSG00000170345	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	-3.3	0.000821943852972059	-12.629741623262
ENSG00000126353	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.3	0.00478533869225283	7.40200165810077
ENSG00000132256	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.3	0.000167701472104333	15.1345570734454
ENSG00000038210	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.3	0.0000442796287394397	21.0493374096606
ENSG00000038210	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.3	0.0000454437234297978	21.8697100950092
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.3	0.0000467208686955046	20.9993910625092
ENSG00000004799	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.3	0.0312666128704804	-3.40932320458379
ENSG00000038210	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.3	0.0000400131992685154	20.6170413057302
ENSG00000004799	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-3.3	0.0280596265044988	-3.5034489741159
ENSG00000164086	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	-3.3	0.00202549499945239	-8.65229397708482
ENSG00000197329	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.3	0.00501542081604342	6.76284324615181
ENSG00000135549	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.3	0.0172457907466327	-4.71706478953962
ENSG00000134326	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3.3	0.000166891569930761	12.1637757458632
ENSG00000108691	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.3	0.00118631645455592	6.75124807865773
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.3	0.000109992053941583	9.7771549496814
ENSG00000118503	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	3.3	0.0000068115558957955	22.8311539795473
ENSG00000166913	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-3.3	0.0000490746011337172	-6.8352191570008
ENSG00000026103	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3.3	0.000135205667096309	13.0547310611506
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.3	7.23000040788648e-7	22.4287236411454
ENSG00000106819	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.2	0.00816247271615579	-7.00942741800577
ENSG00000168078	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	3.2	0.0260120147037607	4.81281427999575
ENSG00000137077	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-3.2	0.000130842912795952	-9.57965598420241
ENSG00000091831	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.2	0.0301071159385942	-4.58356201988785
ENSG00000137801	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-3.2	0.0000874137138706318	-10.2467285929622
ENSG00000137801	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.2	0.0259107812096463	-4.82672401528924
ENSG00000145386	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	3.2	0.0447701234994379	4.01310819870081
ENSG00000136244	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	3.2	0.0000301541451878294	25.5145784275756
ENSG00000132274	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	3.2	0.00000528900372285605	56.9841143138126
ENSG00000116194	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	3.2	1.20984257821345e-7	30.4382041912543
ENSG00000116194	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	3.2	1.76253435973925e-7	28.2737368068628
ENSG00000069275	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-3.2	0.00000684443575844511	-8.3391225374842
ENSG00000102879	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.2	0.000281163940537579	-12.0258016030283
ENSG00000152642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.2	0.00338367785773444	-6.13369516226991
ENSG00000152804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-3.2	0.00128322300100733	-8.41998484517572
ENSG00000128284	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.2	0.00931751776705118	5.6086102480545
ENSG00000145725	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.2	0.00596623759626982	-6.83330456561824
ENSG00000120539	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	3.2	0.00601278077397438	7.81027115630581
ENSG00000132256	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.2	0.0000734583919691837	18.8003056015797
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.2	0.000972762030660632	9.2996527555538
ENSG00000147509	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.2	0.000502469618365213	10.1327276189022
ENSG00000154127	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.2	0.000264952422577108	-13.4554252634728
